date,combined_nav,swarm_alpha,swarm_beta,swarm_gamma,swarm_delta,swarm_epsilon,ew_benchmark,btc_benchmark
2022-01-03,976379.2749759963,509369.8410028382,119813.43677870742,77345.44398487688,163616.68738221616,106233.86582735777,1017598.4781525765,686161.1276999046
2022-01-04,976379.2749759963,509369.8410028382,119813.43677870742,77345.44398487688,163616.68738221616,106233.86582735777,1005485.6695356738,677882.2128655075
2022-01-05,976379.2749759963,509369.8410028382,119813.43677870742,77345.44398487688,163616.68738221616,106233.86582735777,948638.0567476744,643490.4955880924
2022-01-06,976379.2749759963,509369.8410028382,119813.43677870742,77345.44398487688,163616.68738221616,106233.86582735777,948046.5663501988,637463.4612811985
2022-01-07,976379.2749759963,509369.8410028382,119813.43677870742,77345.44398487688,163616.68738221616,106233.86582735777,920712.4601300408,613787.6191138963
2022-01-08,975724.6254985033,509369.8410028382,119158.7873012143,77345.44398487688,163616.68738221616,106233.86582735777,903715.4984080163,616387.6203398765
2022-01-09,975690.5593353576,509369.8410028382,119124.72113806874,77345.44398487688,163616.68738221616,106233.86582735777,921327.6326423578,619011.5642390202
2022-01-10,976026.9247103242,509369.8410028382,119461.08651303529,77345.44398487688,163616.68738221616,106233.86582735777,891983.8623717745,617677.2938721528
2022-01-11,974631.022994639,509369.8410028382,118065.18479735011,77345.44398487688,163616.68738221616,106233.86582735777,919086.8849118652,631185.346218625
2022-01-12,974729.1317818082,509369.8410028382,118163.29358451931,77345.44398487688,163616.68738221616,106233.86582735777,960607.2226161897,649104.3312800556
2022-01-13,972541.5376628704,509369.8410028382,115975.6994655814,77345.44398487688,163616.68738221616,106233.86582735777,939160.6922365392,629054.3329207056
2022-01-14,972510.4489773539,509369.8410028382,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,966517.6277078362,636559.1205538822
2022-01-15,972510.4489773539,509369.8410028382,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,970527.2877593586,637706.6957632635
2022-01-16,972510.4489773539,509369.8410028382,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,972084.5679298368,636768.5468275766
2022-01-17,1011006.7770766845,547866.1691021689,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,955733.7397373489,624017.6598849514
2022-01-18,984477.5841003467,521336.97612583113,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,938488.5075214884,625865.0534689641
2022-01-19,962451.6433590701,499311.0353845544,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,909267.7755968781,616541.0265276874
2022-01-20,949261.6668361876,486121.05886167206,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,865887.0939789292,600827.652056707
2022-01-21,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,761638.5065301722,538454.7384317034
2022-01-22,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,706142.0966492008,517377.74362661445
2022-01-23,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,734800.4769958309,535788.6785050675
2022-01-24,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,707453.799818727,541364.4943859108
2022-01-25,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,707649.829945253,545790.5427162158
2022-01-26,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,712665.4380441931,544285.7889777874
2022-01-27,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,707467.8092622411,548511.5265581567
2022-01-28,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,726716.3547091407,558054.0376036979
2022-01-29,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,738877.5744581501,563280.1750699788
2022-01-30,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,729162.7915347817,560022.3561104827
2022-01-31,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,738715.2385116636,568374.8297600205
2022-02-01,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,751364.7500037029,572217.0807174569
2022-02-02,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,725158.2903221659,545775.4847940577
2022-02-03,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,734678.6087064517,548753.2610173246
2022-02-04,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,798537.8978983772,612945.3562572398
2022-02-05,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,810504.491039829,612063.45818019
2022-02-06,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,833048.4562500336,626408.5809963675
2022-02-07,949014.2935679151,485873.6855933995,115944.61078006488,77345.44398487688,163616.68738221616,106233.86582735777,887134.2742504098,647497.172132314
2022-02-08,951607.1161390311,485873.6855933995,118537.43335118087,77345.44398487688,163616.68738221616,106233.86582735777,877722.4329104525,651605.4463812116
2022-02-09,952970.7708459982,485873.6855933995,119901.08805814803,77345.44398487688,163616.68738221616,106233.86582735777,891293.4146099213,654859.9191357838
2022-02-10,948538.7910972427,485873.6855933995,115469.1083093924,77345.44398487688,163616.68738221616,106233.86582735777,866566.9563346285,643433.0331725004
2022-02-11,941886.5273947186,485873.6855933995,108816.84460686838,77345.44398487688,163616.68738221616,106233.86582735777,812547.6202982854,626342.1761365818
2022-02-12,944939.0705936124,485873.6855933995,111869.38780576203,77345.44398487688,163616.68738221616,106233.86582735777,814121.4032261563,623927.8315906976
2022-02-13,944278.5422859368,485873.6855933995,111208.85949808656,77345.44398487688,163616.68738221616,106233.86582735777,813941.2169903277,623234.3594667842
2022-02-14,943856.9132026617,485873.6855933995,110787.2304148115,77345.44398487688,163616.68738221616,106233.86582735777,813304.4331509594,628985.6203333864
2022-02-15,946447.7845450811,485873.6855933995,113378.10175723088,77345.44398487688,163616.68738221616,106233.86582735777,859447.3092457155,658351.5108944561
2022-02-16,944807.9767579742,485873.6855933995,111738.29397012397,77345.44398487688,163616.68738221616,106233.86582735777,860090.7170303742,649292.7572331923
2022-02-17,941030.3665108728,485873.6855933995,107960.68372302264,77345.44398487688,163616.68738221616,106233.86582735777,789555.700614803,598724.3891823819
2022-02-18,941931.6331459134,485873.6855933995,108861.95035806307,77345.44398487688,163616.68738221616,106233.86582735777,789180.1999312887,591235.755641942
2022-02-19,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,790983.6983067292,592582.4300443038
2022-02-20,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,755083.4217865304,567610.5680940073
2022-02-21,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,703023.7618316347,547581.7431347802
2022-02-22,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,729338.0921370812,565463.8045556697
2022-02-23,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,709006.3528779307,550850.0622545552
2022-02-24,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,711937.2146639448,566151.7958266902
2022-02-25,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,741490.103563815,579172.6868907725
2022-02-26,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,744820.0591105832,577561.7776857882
2022-02-27,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,716406.9212093888,556953.0207973117
2022-02-28,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,793373.7390824647,637940.5839488164
2022-03-01,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,799923.3596640119,655093.8650145249
2022-03-02,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,793133.0974578795,648735.3256473975
2022-03-03,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,777616.9216254483,626989.8398689488
2022-03-04,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,721519.6522467987,578041.1503877513
2022-03-05,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,737165.8102207533,581925.2289067383
2022-03-06,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,707386.5801127444,567442.2770636033
2022-03-07,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,697368.5188149449,562155.6194427479
2022-03-08,941892.7672509208,485873.6855933995,108823.08446307047,77345.44398487688,163616.68738221616,106233.86582735777,733053.4809270725,572128.40628697
2022-03-09,938586.8680747243,485873.6855933995,108823.08446307047,77345.44398487688,159938.3134471453,106606.34058623221,765829.7013512275,620064.9841650217
2022-03-10,940168.3882756735,485873.6855933995,108823.08446307047,77345.44398487688,157900.14248999185,110226.03174433488,741884.7612863946,582469.8526047204
2022-03-11,939068.043191931,485873.6855933995,108823.08446307047,77345.44398487688,157858.26626373216,109167.56288685201,734993.507157976,572980.6500652104
2022-03-12,937770.885831573,485873.6855933995,108031.14794101042,77345.44398487688,157858.26626373216,108662.34204855392,740515.9580930779,574591.0977246879
2022-03-13,937528.6361807575,485873.6855933995,106888.58233060643,77345.44398487688,157858.26626373216,109562.65800814261,719200.6630842744,559018.9561787773
2022-03-14,936018.5163496315,485873.6855933995,106852.20087050248,77345.44398487688,157858.26626373216,108088.91963712042,737544.3692203206,585856.3850674153
2022-03-15,932934.9314369384,485873.6855933995,106496.46007413558,77345.44398487688,157858.26626373216,105361.07552079423,732217.7045645243,581012.4649739236
2022-03-16,936476.9659556055,485873.6855933995,106463.77668873842,77345.44398487688,157858.26626373216,108935.79342485851,766642.1470367034,607673.4680926009
2022-03-17,936122.3641511315,485873.6855933995,106433.26990074807,77345.44398487688,157858.26626373216,108611.69840837493,764135.3103059931,604829.5977594841
2022-03-18,943793.2887879754,485873.6855933995,106604.90435315143,77345.44398487688,161385.31532528985,112583.93953125778,786174.950300357,617380.3470317385
2022-03-19,947835.6409004692,485873.6855933995,107325.89362592451,77345.44398487688,162556.89372979314,114733.7239664751,817424.4128431398,623132.9925348611
2022-03-20,954640.8751491167,485873.6855933995,106886.11739988536,80283.34759486215,168589.9816858038,113007.74287516592,815755.1889273096,609207.9338230274
2022-03-21,961298.266151392,485873.6855933995,107932.58966715516,80461.09516842107,171909.2543380375,115121.64138437888,834109.2633985536,606699.6647665165
2022-03-22,970359.4574945697,485873.6855933995,107894.37202229326,86130.55412654781,177084.04794319544,113376.79780913373,871916.9232305486,625616.5689067601
2022-03-23,972917.5933182972,487382.5183451154,106440.83343600095,85518.05617017038,178405.53414866954,115170.65121834086,888788.6036934502,633505.6508675063
2022-03-24,988716.9996888122,494008.3718347843,106780.28433176449,88300.3030990311,181829.74601647147,117798.29440676088,910631.4314032595,649279.0839475545
2022-03-25,977530.4914136812,489481.6411243032,106014.29514030907,87966.38928098275,175677.97939858076,118390.18646950541,896288.5227349111,655006.6329137466
2022-03-26,984389.6222316785,490841.1132759055,105870.51365491263,87075.25576303901,179611.71256348887,120991.02697433252,911957.9029284505,657253.032588357
2022-03-27,1010842.3833839231,502459.1752579961,108093.57962927342,89133.9498619682,188718.12671441186,122437.5519202736,960865.5073964834,691513.2093963443
2022-03-28,1001346.0643668786,499837.9785696508,106818.59228694612,88327.25226280911,186983.82794321337,119378.41330425917,956416.1071831383,696054.9902624706
2022-03-29,1016789.3479720308,504971.26713721285,107801.35971866055,90382.19051305974,190775.38666499086,122859.14393810669,976637.602522631,701043.0279404494
2022-03-30,1017678.5527286254,507617.10225617676,108704.40681500138,91160.76270013662,189623.47426415907,120572.80669315152,984084.4216236345,695089.9563010145
2022-03-31,985304.1570152197,493546.6568537429,107283.79383605036,87182.05304567202,182462.97581942045,114828.67746033405,948211.9301189433,672581.478106696
2022-04-01,1001878.4794010315,503084.35585038416,106876.16187522562,87243.00166409193,186419.78619181743,118255.17381951236,968944.8413804434,683554.7225300184
2022-04-02,986414.9569347525,498137.7459699137,106462.71203456607,85221.9007589921,182853.80845092225,113738.78972035844,953153.4217831524,677459.4371813118
2022-04-03,1008366.9999077863,507777.160725657,107960.82657003241,86761.43228846743,189311.27057198554,116556.30975164397,978346.5796006441,686093.9151354824
2022-04-04,1013466.3329896934,512005.4154950065,106158.54529207876,87502.20007675652,192495.49400854614,115304.67811730546,970788.4543703708,688591.5686453377
2022-04-05,1016643.0388029153,502872.98533889465,104743.78484403821,84036.72137586278,211542.23773533062,113447.30950878911,953469.3171265818,672837.2320106319
2022-04-06,947821.0906345999,472652.61698597507,99128.07205704968,77002.65568305847,191586.81938439657,107450.92652412018,866082.6029081957,638140.0293009271
2022-04-07,960722.777334996,479091.96048016084,99065.8184032696,79590.94897898809,194371.15570416677,108602.89376841082,898373.0276666381,642528.1732064891
2022-04-08,941388.4172261299,466019.01914885436,98342.65940286597,77512.40131251121,191629.34195572,107884.99540617842,860180.138620304,624565.8028674226
2022-04-09,949226.0599917648,468819.7455986721,98326.11035360763,78118.57488323293,195680.03342572734,108281.595730525,881536.029007785,631868.8951141433
2022-04-10,944487.3506352737,464374.87280392833,98163.97517596158,77485.98532862136,197019.6073358448,107442.9099909177,866112.710037012,623384.3617564826
2022-04-11,918899.8648069985,449663.91865407495,98147.76306958609,75998.82674082505,189712.98458391952,105376.37175859293,791321.1354670873,583717.0062571861
2022-04-12,922869.5271245656,450445.69659267744,98147.76306958609,76533.49321569974,191848.37619596,105894.19805064244,815745.7618278454,592656.6811777047
2022-04-13,929068.2925155992,455167.9563459338,98147.76306958609,76749.43590847743,192602.31044355096,106400.82674805101,840544.2018635165,608010.223232974
2022-04-14,920563.8175127628,450128.5210341923,97789.32138587334,75991.20192951625,191125.03955771076,105529.73360547017,821432.1877760402,589825.8495051538
2022-04-15,924468.6374395163,451400.8440217299,98022.57250793841,76129.82953259019,193137.8314905596,105777.55988669815,844005.9544446331,598952.623435477
2022-04-16,924891.8370749993,451967.55441416637,98101.57538800246,77429.89259062734,191883.81751789246,105508.99716431079,855863.0535169698,597047.6520494956
2022-04-17,916696.9996616388,447262.642186179,98055.85049255266,75519.13466121355,191068.5179985455,104790.85432314817,824403.9549399812,586597.8002308441
2022-04-18,925597.2191333072,448607.60124037316,98055.85049255266,75748.51208574502,196290.47345954485,106894.78185509163,850928.5104983972,602980.9926185163
2022-04-19,927646.1930561862,451116.7228872896,98055.85049255266,77110.16990428559,194178.27535845953,107185.17441359881,865843.3857013908,612973.048987646
2022-04-20,926113.1904909906,449486.9308603378,98055.85049255266,76367.2389817941,195250.4634370608,106952.7067192453,855734.3940876949,611077.0777390464
2022-04-21,920234.225632764,443915.15752415627,98055.85049255266,73844.96491664778,196778.78286763444,107639.46983177299,839244.9824374684,598567.1175509522
2022-04-22,915212.5628759182,443070.375626594,98055.85049255266,72524.24083116738,194269.65754783328,107292.4383777708,833447.8503588111,586942.9208835271
2022-04-23,914426.359548636,442999.4133358283,98055.85049255266,72495.90538373849,194021.727805131,106853.46253138558,822195.3391321301,583197.5367893229
2022-04-24,912198.8382946135,442999.4133358283,98055.85049255266,72495.90538373849,190919.416096246,107728.25298624812,811851.578979706,582939.9943965484
2022-04-25,912986.3213082488,442999.4133358283,98055.85049255266,72495.90538373849,191236.3642008709,108198.78789525836,826706.2371644345,597547.2173673797
2022-04-26,896400.988705216,442999.4133358283,98055.85049255266,72495.90538373849,176890.45962666132,105959.35986643523,763885.756497129,562974.1703989946
2022-04-27,897520.9472006798,442999.4133358283,98055.85049255266,72495.90538373849,177640.7119057971,106329.06608276327,780991.169009158,579570.0198789085
2022-04-28,895997.135672281,442999.4133358283,98055.85049255266,72495.90538373849,176348.89947349613,106097.06698666554,785485.3300364267,587437.8130531553
2022-04-29,892024.0251043568,442999.4133358283,98055.85049255266,72495.90538373849,174520.19930255704,103952.65658968034,752373.8774834487,570246.1083240086
2022-04-30,890711.8588655131,442999.4133358283,98055.85049255266,72495.90538373849,173225.03388789334,103935.65576550039,703766.5352126396,557028.1950217263
2022-05-01,890298.0863699268,442999.4133358283,98055.85049255266,72495.90538373849,172811.26139230697,103935.65576550039,736020.336904547,568167.5958274838
2022-05-02,887528.7993910859,442999.4133358283,98055.85049255266,72495.90538373849,170041.97441346606,103935.65576550039,729105.6437648282,569057.2247917721
2022-05-03,891364.0422522511,442999.4133358283,98055.85049255266,74691.9995501891,171681.12310818056,103935.65576550039,723077.3312427029,557553.6645811775
2022-05-04,903465.0667802462,442999.4133358283,98055.85049255266,83311.68771423759,175162.45947212726,103935.65576550039,788829.3694266814,586323.3537338845
2022-05-05,894216.556173848,442999.4133358283,98055.85049255266,77930.58959772195,171295.04698224468,103935.65576550039,721121.7996382589,540194.9380717705
2022-05-06,899513.9909742436,442999.4133358283,98055.85049255266,81178.7954897641,173344.2758905982,103935.65576550039,724931.0467180494,532304.817633634
2022-05-07,895763.0255763695,442999.4133358283,98055.85049255266,80116.6931364425,170655.4128460457,103935.65576550039,700033.2685157334,524344.5422784693
2022-05-08,897232.0175334497,442999.4133358283,98055.85049255266,81632.49587013011,170608.60206943817,103935.65576550039,690436.053875531,503036.83241318655
2022-05-09,884590.6343467567,442999.4133358283,98055.85049255266,76379.7467428945,163219.96800998086,103935.65576550039,587355.3184588702,447469.52267179993
2022-05-10,885637.2710922017,442999.4133358283,98055.85049255266,77464.18555411427,163182.16594420606,103935.65576550039,603467.7551863566,458191.4555666891
2022-05-11,884883.6045324337,442999.4133358283,98055.85049255266,76710.51899434626,163182.16594420606,103935.65576550039,503870.1949562314,427374.23515959876
2022-05-12,882763.8137474848,442999.4133358283,98055.85049255266,74590.72820939742,163182.16594420606,103935.65576550039,484245.8473308066,429019.5006582428
2022-05-13,882741.634333765,442999.4133358283,98055.85049255266,74568.54879567765,163182.16594420606,103935.65576550039,517350.91263527184,432495.51525606174
2022-05-14,882280.6994597362,442999.4133358283,98055.85049255266,74107.61392164888,163182.16594420606,103935.65576550039,533872.6249427227,444579.3247084416
2022-05-15,882243.5365752006,442999.4133358283,98055.85049255266,74070.45103711316,163182.16594420606,103935.65576550039,559319.1844042437,462359.49995871284
2022-05-16,881405.4480824443,442999.4133358283,98055.85049255266,73232.36254435685,163182.16594420606,103935.65576550039,523503.1670743054,441059.0594351616
2022-05-17,882214.0276039796,442999.4133358283,98055.85049255266,74040.94206589216,163182.16594420606,103935.65576550039,548638.3069584328,449373.36904060876
2022-05-18,881877.2181260836,442999.4133358283,98055.85049255266,73704.13258799617,163182.16594420606,103935.65576550039,501173.8808194308,424182.79221329425
2022-05-19,882544.3448167157,442999.4133358283,98055.85049255266,74371.25927862823,163182.16594420606,103935.65576550039,527713.3563020489,447726.22851334355
2022-05-20,881967.0794920403,442999.4133358283,98055.85049255266,73793.9939539529,163182.16594420606,103935.65576550039,515277.87315265875,431279.0543797961
2022-05-21,882654.2749850515,442999.4133358283,98055.85049255266,74481.18944696407,163182.16594420606,103935.65576550039,522659.15749603877,434697.98156774713
2022-05-22,883689.5244961766,442999.4133358283,98055.85049255266,75516.43895808923,163182.16594420606,103935.65576550039,542554.0248952556,447864.89409153204
2022-05-23,883210.5296925214,442999.4133358283,98055.85049255266,75037.44415443405,163182.16594420606,103935.65576550039,526792.6833693167,429775.07949941023
2022-05-24,884336.3517633252,442999.4133358283,98055.85049255266,76163.26622523776,163182.16594420606,103935.65576550039,541572.0251712506,437996.87807734526
2022-05-25,885807.036745366,442999.4133358283,98055.85049255266,77633.9512072785,163182.16594420606,103935.65576550039,537664.8260648001,436620.00129088474
2022-05-26,884846.8204779992,442999.4133358283,98055.85049255266,76673.73493991174,163182.16594420606,103935.65576550039,506859.6612987627,432260.99244543724
2022-05-27,884131.2635613676,442999.4133358283,98055.85049255266,75958.1780232802,163182.16594420606,103935.65576550039,491458.6231181301,422813.7040072603
2022-05-28,884376.8305595008,442999.4133358283,98055.85049255266,76203.74502141344,163182.16594420606,103935.65576550039,500905.9699679089,425580.40970096504
2022-05-29,884075.3642384075,442999.4133358283,98055.85049255266,75902.27870032002,163182.16594420606,103935.65576550039,513732.58383472555,434900.7731247817
2022-05-30,885133.297366518,442999.4133358283,98055.85049255266,76960.2118284305,163182.16594420606,103935.65576550039,556992.5669987056,468581.5372422147
2022-05-31,885495.8089333788,442999.4133358283,98055.85049255266,77322.7233952914,163182.16594420606,103935.65576550039,557377.8191505356,469555.13864213997
2022-06-01,885202.9838603748,442999.4133358283,98055.85049255266,77029.89832228736,163182.16594420606,103935.65576550039,522003.369333376,440116.20850462466
2022-06-02,885509.783345108,442999.4133358283,98055.85049255266,77336.69780702064,163182.16594420606,103935.65576550039,534439.1614212741,449988.2341954015
2022-06-03,884233.2458474966,442999.4133358283,98055.85049255266,76060.16030940918,163182.16594420606,103935.65576550039,519021.9034094517,438717.69677253463
2022-06-04,883928.9183476019,442999.4133358283,98055.85049255266,75755.83280951451,163182.16594420606,103935.65576550039,524224.06547466747,440615.91805547965
2022-06-05,884322.9192051707,442999.4133358283,98055.85049255266,76149.83366708332,163182.16594420606,103935.65576550039,523142.5412305457,441705.13660484937
2022-06-06,884428.3995384809,442999.4133358283,98055.85049255266,76255.31400039353,163182.16594420606,103935.65576550039,538099.671563263,463327.7647387163
2022-06-07,884540.1796895599,442999.4133358283,98055.85049255266,76367.0941514725,163182.16594420606,103935.65576550039,533088.7880410847,460149.4758393545
2022-06-08,884016.1157982503,442999.4133358283,98055.85049255266,75843.03026016295,163182.16594420606,103935.65576550039,527652.4261005059,446249.60020423366
2022-06-09,884140.0234877245,442999.4133358283,98055.85049255266,75966.93794963708,163182.16594420606,103935.65576550039,527346.6876192717,444737.83674342127
2022-06-10,883387.0953600127,442999.4133358283,98055.85049255266,75214.00982192527,163182.16594420606,103935.65576550039,497788.2374297038,429551.9799400783
2022-06-11,882281.1057873948,442999.4133358283,98055.85049255266,74108.0202493074,163182.16594420606,103935.65576550039,463881.4549354372,418873.74963536084
2022-06-12,882457.1419160435,442999.4133358283,98055.85049255266,74284.05637795606,163182.16594420606,103935.65576550039,441252.8340166837,395269.7643341429
2022-06-13,877707.657702558,442999.4133358283,98055.85049255266,69534.5721644706,163182.16594420606,103935.65576550039,384836.713981728,332126.5024117554
2022-06-14,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,389993.9992715591,327982.25645992416
2022-06-15,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,414045.01223601785,333388.5697534083
2022-06-16,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,368719.7633377382,301025.89306351176
2022-06-17,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,382135.4841432046,302352.66331589426
2022-06-18,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,362202.63944591576,280880.2393978849
2022-06-19,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,393748.5628710083,303560.6432934733
2022-06-20,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,396150.02397866204,304243.96141623793
2022-06-21,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,402366.72276308027,305884.2653006842
2022-06-22,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,386464.4090733743,295197.55409728
2022-06-23,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,406775.75652735546,311426.93644482305
2022-06-24,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,424032.04545966594,313580.0173872845
2022-06-25,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,426305.45121903135,317577.8380270947
2022-06-26,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,415735.8054729945,310561.7116992049
2022-06-27,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,411575.3468117516,306251.7420638511
2022-06-28,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,392570.031474795,299533.947212896
2022-06-29,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,387183.80272164417,296925.49393482314
2022-06-30,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,380918.81257389946,292209.65271945845
2022-07-01,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,373820.85949275456,284598.0749946543
2022-07-02,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,378199.68219026807,284197.655420942
2022-07-03,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,379844.0849502697,285007.3216261834
2022-07-04,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,395220.1770932475,298804.7341588026
2022-07-05,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,387726.0324881051,298197.0229593648
2022-07-06,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,394861.95528152946,303486.4210066667
2022-07-07,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,410480.5527088567,319575.4069803708
2022-07-08,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,405289.71502863395,320956.7838355223
2022-07-09,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,411855.29724540154,318905.1563647664
2022-07-10,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,397047.46826949745,308097.4913919958
2022-07-11,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,374599.62294103246,294954.2619220267
2022-07-12,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,364506.4051534777,285403.7026767113
2022-07-13,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,380168.3825667205,298521.3452176492
2022-07-14,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,390125.22462701565,303806.53166220186
2022-07-15,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,394378.1327936767,307741.2359539621
2022-07-16,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,412128.36218652927,312969.4503750236
2022-07-17,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,410766.2741577563,306899.60772237735
2022-07-18,877680.033327102,442999.4133358283,98055.85049255266,69506.94778901449,163182.16594420606,103935.65576550039,451048.1308946259,332101.4058748251
