nav,nav_west,nav_east,cash_west,cash_east,pnl_pct,pos_NVDA,pos_QQQ,pos_IBIT,pos_XLE,pos_600519.SS,pos_601899.SS,pos_300750.SZ,date,risk_prob,action,event,scout_action_QQQ,scout_expl_QQQ,scout_action_XLE,scout_expl_XLE,scout_action_NVDA,scout_expl_NVDA,scout_action_601899.SS,scout_expl_601899.SS,scout_action_300750.SZ,scout_expl_300750.SZ,scout_action_600519.SS,scout_expl_600519.SS,veto_log
15665759.7,9568375.41,6097384.29,3549762.01,-3.19,0.0,16604.25447519321,4436.421529316831,0.0,47973.849380500105,856.9032411376027,251064.23542714407,5833.568957373432,2024-07-26,50.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15643814.02,9530001.92,6113812.1,3506427.32,-3.19,0.0,16890.155188703913,4425.555663453177,0.0,48350.703272285595,856.9032411376027,251064.23542714407,5833.568957373432,2024-07-29,50.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15454352.99,9401957.72,6052395.27,3448843.15,-3.19,0.0,17998.06502632101,4427.704594926755,0.0,47027.68438856168,856.9032411376027,251064.23542714407,5833.568957373432,2024-07-30,50.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15966557.04,9709072.5,6257484.54,3568149.13,-3.19,0.0,16229.167487777228,4466.898714252995,0.0,48583.081597978344,856.9032411376027,251064.23542714407,5833.568957373432,2024-07-31,50.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15681446.04,9474419.24,6207026.8,3508995.81,-3.19,0.0,16812.971957643575,4463.124953855453,0.0,48515.35915280074,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-01,53.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15364223.74,9339421.45,6024802.29,3529622.46,-3.19,0.0,16602.397281466834,4468.0153589263355,0.0,48509.4189487625,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-02,53.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15085671.62,9121899.5,5963772.12,3448620.47,-3.19,0.0,17320.521443184396,4502.725327635763,0.0,48359.05096258069,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-05,53.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15097896.43,9218374.43,5879522.0,3552478.02,-3.19,0.0,16609.75273977115,4465.418738574839,0.0,48029.761568267626,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-06,52.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15029290.48,9116527.61,5912762.87,3490996.79,-3.19,0.0,17402.900067714734,4484.73974275647,0.0,47419.05790555053,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-07,53.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15175477.21,9323423.04,5852054.17,3642344.76,-3.19,0.0,16471.368600776757,4402.65531656057,0.0,47012.150815971254,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-08,52.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15234237.81,9334343.53,5899894.28,3654779.55,-3.19,0.0,16474.284234849318,4380.75414473135,0.0,46942.3966634072,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-09,53.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15317254.42,9418689.44,5898564.98,3720071.94,-3.19,0.0,15805.935025698502,4391.261596402592,0.0,47006.8257954363,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-12,53.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15519646.29,9560424.01,5959222.28,3812101.38,-3.19,0.0,14873.181215405686,4331.597664493054,0.0,48033.00189242092,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-13,54.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15509658.34,9601617.48,5908040.86,3887162.6,-3.19,0.0,14480.7328175833,4313.973974348805,0.0,47546.36941142348,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-14,55.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15715012.95,9744966.37,5970046.59,3979828.49,-3.19,0.0,13982.547745316939,4250.467573802431,0.0,47507.126682666254,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-15,55.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15815237.03,9769224.18,6046012.84,3997454.16,-3.19,0.0,13739.486495277006,4254.3325822705465,0.0,47757.46458641568,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-16,55.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16022315.06,9883814.68,6138500.38,4064897.67,-3.19,0.0,13237.109331102129,4237.542501538551,0.0,47890.68165312834,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-19,55.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15878809.22,9788406.54,6090402.68,4050446.84,-3.19,0.0,13248.334359123814,4199.059582513843,0.0,48632.48678995583,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-20,55.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15926066.08,9817710.55,6108355.53,4099166.72,-3.19,0.0,13042.549702027462,4174.456727303105,0.0,48382.65145357279,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-21,57.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15861072.0,9729223.6,6131848.4,4042580.67,-3.19,0.0,13385.859111178357,4223.393624844553,0.0,48170.24582890188,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-22,56.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15982410.9,9856542.68,6125868.23,4139425.67,-3.19,0.0,12866.274415364032,4200.898985102909,0.0,47727.57730849309,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-23,56.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15990291.57,9817999.88,6172291.69,4101628.97,-3.19,0.0,13064.870233307662,4249.081072559502,0.0,47495.23963282624,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-26,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15957823.73,9828744.18,6129079.55,4143341.61,-3.19,0.0,12839.956704830622,4212.119216622441,0.0,47601.31338508141,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-27,57.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15809998.44,9758425.75,6051572.69,4098372.95,-3.19,0.0,13242.092066730884,4221.071386658929,0.0,47372.56672735945,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-28,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15762592.4,9675692.44,6086899.96,3994657.89,-3.19,0.0,14280.873723339784,4237.725433682359,0.0,46764.51515718413,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-29,54.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15880575.94,9732094.02,6148481.91,3971156.82,-3.19,0.0,14364.993567822088,4240.031421489772,0.0,47048.848668204424,856.9032411376027,251064.23542714407,5833.568957373432,2024-08-30,54.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15727713.92,9732070.55,5995643.37,3974450.33,-3.19,0.0,14405.986588673895,4234.222210075798,0.0,46923.307388220666,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-02,53.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15460579.94,9456907.92,6003672.02,3776147.95,-3.19,0.0,15748.91581082048,4303.1705343173835,0.0,47431.94369940813,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-03,53.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15200784.51,9395645.45,5805139.06,3795040.53,-3.19,0.0,15796.380892549538,4259.768923964005,0.0,47333.070420676224,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-04,53.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15205030.77,9397906.04,5807124.73,3780851.24,-3.19,0.0,15791.93986651888,4260.236901176599,0.0,47681.3514222909,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-05,53.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15068179.95,9251828.06,5816351.89,3656628.18,-3.19,0.0,16551.952178465777,4341.201671230763,0.0,47924.30813289954,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-06,52.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
14994225.42,9350914.64,5643310.78,3753668.94,-3.19,0.0,16011.631860684722,4283.849824667615,0.0,47590.04940798805,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-09,52.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15001322.6,9361008.14,5640314.45,3747441.39,-3.19,0.0,15865.78332459151,4252.19698344658,0.0,48486.511287822694,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-10,52.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15192095.45,9524442.46,5667652.99,3827017.69,-3.19,0.0,14856.375324339737,4232.693716015633,0.0,49664.23978240225,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-11,52.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15241722.59,9594811.0,5646911.59,3871269.62,-3.19,0.0,14606.201846874475,4217.507785351195,0.0,49482.219442329755,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-12,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15320795.69,9614354.46,5706441.23,3851005.75,-3.19,0.0,14681.806569026996,4237.476989050326,0.0,49527.059304561204,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-13,52.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15300995.7,9594554.46,5706441.23,3833918.94,-3.19,0.0,14949.190171572756,4261.036369527149,0.0,48914.04055624574,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-16,52.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15311436.44,9604995.2,5706441.23,3837444.59,-3.19,0.0,15133.960173606723,4263.64026792763,0.0,48287.81038847395,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-17,52.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15347594.78,9566596.76,5780998.03,3776761.65,-3.19,0.0,15487.01370847035,4292.751918351598,0.0,48455.04665725049,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-18,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15578608.29,9711173.99,5867434.3,3829744.82,-3.19,0.0,15132.232281062008,4251.725053020996,0.0,48653.98505434594,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-19,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15654612.42,9674305.56,5980306.86,3763732.21,-3.19,0.0,15453.902386047219,4280.223639329403,0.0,49009.27893446463,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-20,52.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
15687628.05,9709247.13,5978380.93,3781844.33,-3.19,0.0,15508.62059979903,4274.083852014299,0.0,48505.16762490105,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-23,52.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16076486.2,9785458.8,6291027.4,3671667.07,-3.19,0.0,15415.770944578733,4383.454825897206,0.0,50111.79090202529,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-24,52.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16230960.78,9786132.38,6444828.4,3584914.33,-3.19,0.0,15291.6032842973,4448.776835674432,0.0,51796.18728692426,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-25,52.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16442513.56,9767748.8,6674764.76,3455457.98,-3.19,0.0,15477.158306850533,4507.292417231807,0.0,53695.39076668638,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-26,52.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16670878.38,9759424.54,6911453.84,3316858.13,-3.19,0.0,16172.792668213311,4620.572626488451,0.0,53677.85099972426,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-27,52.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17086735.96,9781700.72,7305035.24,3107738.67,-3.19,0.0,16788.016792194183,4770.951047248806,0.0,55133.33379668817,856.9032411376027,251064.23542714407,5833.568957373432,2024-09-30,52.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17032694.06,9727658.81,7305035.24,3037256.75,-3.19,0.0,17661.872130705382,4830.668638328072,0.0,53730.02796807769,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-01,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17092147.66,9787112.41,7305035.24,3045797.46,-3.19,0.0,17663.49850418858,4850.319450231452,0.0,53312.61450830105,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-02,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17201942.88,9896907.63,7305035.24,3095793.17,-3.19,0.0,17319.704014156705,4893.278565063561,0.0,52671.08674684283,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-03,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17287277.68,9982242.44,7305035.24,3128477.44,-3.19,0.0,17209.846372200074,4887.962845825433,0.0,52303.710438657516,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-04,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17318352.32,10013317.08,7305035.24,3139200.15,-3.19,0.0,16942.792647371873,4955.260817929551,0.0,52104.67470343937,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-07,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17582892.16,10075245.05,7507647.11,3016780.39,-3.19,0.0,16771.756122212137,5034.259077640306,0.0,54543.684224963086,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-08,52.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17005887.07,10104700.57,6901186.5,3212158.91,-3.19,0.0,16465.009270070408,4875.66598647268,0.0,52787.385090513846,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-09,56.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17210872.27,10153048.53,7057823.74,3336323.02,-3.19,0.0,16051.959432450936,4824.23400779434,0.0,51805.466096676675,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-10,63.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17081026.29,10170622.1,6910404.19,3451378.63,-3.19,0.0,15818.099232601817,4750.030312159148,0.0,50743.48799075332,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-11,62.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17299298.8,10240775.3,7058523.5,3495348.95,-3.19,0.0,15529.111116088532,4727.673788299633,0.0,50898.66312936069,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-14,63.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16874905.3,10036027.15,6838878.15,3446868.7,-3.19,0.0,15842.967771741938,4698.352311641451,0.0,51395.68692712101,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-15,62.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16961917.01,10112084.88,6849832.13,3512197.39,-3.19,0.0,15399.713019261973,4703.092930440325,0.0,51220.73754455206,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-16,63.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16880480.69,10142798.21,6737682.49,3585132.13,-3.19,0.0,15146.178015189114,4677.936414699696,0.0,50622.279672038036,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-17,63.7,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17166645.91,10166601.92,7000043.99,3523552.04,-3.19,0.0,15219.525236108393,4714.009201716727,0.0,51399.31855107107,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-18,63.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17405879.76,10251204.03,7154675.73,3453604.41,-3.19,0.0,14984.143390977672,4816.965452929983,0.0,52624.717981444905,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-21,60.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17365704.42,10257155.47,7108548.95,3485783.69,-3.19,0.0,14897.32987834813,4800.571716401379,0.0,52355.228568047765,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-22,62.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17221340.7,10149058.72,7072281.97,3460737.18,-3.19,0.0,15068.450185661559,4821.2657890341425,0.0,52148.492928218744,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-23,63.3,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17134161.05,10180535.29,6953625.76,3532419.93,-3.19,0.0,14869.3023013086,4752.955013679583,0.0,51907.24910474423,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-24,63.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17178000.5,10210676.88,6967323.62,3560287.82,-3.19,0.0,14755.39683597316,4722.598702175923,0.0,51980.39725021801,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-25,63.2,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17131746.26,10181756.44,6949989.82,3527143.96,-3.19,0.0,14836.720694207925,4719.03561703602,0.0,52527.99778951281,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-28,62.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17083034.11,10180583.1,6902451.01,3550932.91,-3.19,0.0,14749.856349349122,4648.75279386914,0.0,53081.41809530859,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-29,62.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16999382.39,10139988.56,6859393.83,3558929.9,-3.19,0.0,14851.508690670065,4643.417209183933,0.0,52618.33628561642,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-30,63.1,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16766573.41,9998353.0,6768220.42,3538948.94,-3.19,0.0,15280.643406565936,4661.909575849273,0.0,51536.82774573772,856.9032411376027,251064.23542714407,5833.568957373432,2024-10-31,63.0,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
16921206.93,10041299.39,6879907.55,3551028.57,-3.19,0.0,15077.235848355313,4636.584206405633,0.0,52191.384876283904,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-01,62.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17027628.11,10083054.0,6944574.11,3586422.72,-3.19,0.0,15024.55409693684,4641.320368024838,0.0,51480.40314199636,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-04,62.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17296122.95,10184393.75,7111729.2,3647793.36,-3.19,0.0,14720.961920759988,4598.611050754882,0.0,51524.48888967201,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-05,61.9,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17396449.56,10413092.29,6983357.28,3843295.02,-3.19,0.0,14256.08898491699,4488.206320942447,0.0,49907.62863576325,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-06,56.4,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17513324.36,10484689.41,7028634.95,3822117.74,-3.19,0.0,14151.904839026583,4479.298281491762,0.0,50828.87518813353,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-07,53.5,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17451445.61,10484734.74,6966710.87,3787322.97,-3.19,0.0,14297.831292169225,4498.29974166233,0.0,50907.123319853716,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-08,52.8,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17333694.71,10462430.86,6871263.86,3782864.7,-3.19,0.0,14467.374014503303,4490.1206227850425,0.0,50552.742105817364,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-11,52.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
17245419.95,10489931.04,6755488.9,3788150.98,-3.19,0.0,14302.9680811334,4492.5323659250125,0.0,50948.612064114,856.9032411376027,251064.23542714407,5833.568957373432,2024-11-12,51.6,SWARM_ACTIVE,NORMAL,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,NORMAL,Clear,
